bedrooms,bathrooms,sqft_living,sqft_living_carre,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_above_carre,sqft_basement,sqft_basement_carre,zipcode,sqft_living15,sqft_lot15,month,price
2,1.0,800,640000,5000,1.0,0,0,3,6,800,640000,0,0,98055,1220,5000,4,414000.0
3,2.5,2360,5569600,4670,2.0,0,0,3,7,2360,5569600,0,0,98065,2420,5620,9,441500.0
3,2.5,1770,3132900,5146,2.0,0,0,3,7,1770,3132900,0,0,98106,1230,5160,3,375000.0
4,2.5,2710,7344100,5500,2.0,0,0,3,9,2710,7344100,0,0,98074,2710,6242,6,668500.0
5,1.5,1940,3763600,10202,1.5,0,0,4,7,1940,3763600,0,0,98125,1900,8000,10,540000.0
4,3.25,3450,11902500,11240,2.0,0,3,4,10,2430,5904900,1020,1040400,98166,2412,19499,6,1035000.0
4,3.25,3440,11833600,4920,2.0,0,4,3,10,2520,6350400,920,846400,98116,2350,5166,3,1345000.0
4,2.75,2410,5808100,9549,1.0,0,0,4,7,1780,3168400,630,396900,98033,2090,9549,5,758000.0
4,2.25,2290,5244100,10687,2.0,0,0,3,9,2290,5244100,0,0,98004,2290,10300,5,949880.0
3,1.0,1030,1060900,4089,1.5,0,0,3,7,1030,1060900,0,0,98116,1440,4917,5,570000.0
4,2.5,2290,5244100,12047,2.0,0,0,4,9,2290,5244100,0,0,98006,3130,15666,5,736000.0
3,1.5,1490,2220100,4400,1.5,0,0,4,7,1490,2220100,0,0,98122,1560,4400,6,670000.0
4,1.75,2370,5616900,8400,1.0,0,0,5,9,1270,1612900,1100,1210000,98105,2370,8400,4,1130000.0
4,2.0,1930,3724900,3976,1.5,0,0,4,8,1930,3724900,0,0,98122,1470,4080,10,650000.0
2,1.75,1600,2560000,4000,1.0,0,0,5,7,850,722500,750,562500,98112,1860,4000,6,690000.0
4,2.25,2240,5017600,45738,2.0,0,0,3,7,2240,5017600,0,0,98053,3180,45738,3,610000.0
2,1.0,770,592900,4000,1.0,0,0,5,5,770,592900,0,0,98117,1420,5040,5,413500.0
3,2.5,2300,5290000,9752,2.0,0,2,3,8,2300,5290000,0,0,98075,2640,10764,4,765000.0
4,2.75,3400,11560000,7081,2.0,0,0,3,9,3400,11560000,0,0,98006,3060,7081,12,828200.0
2,1.0,900,810000,4397,1.0,0,0,3,6,900,810000,0,0,98055,1430,4500,7,205000.0
3,2.5,1450,2102500,5175,1.0,0,0,3,8,1030,1060900,420,176400,98133,1740,9250,12,465000.0
4,2.5,2240,5017600,5402,2.0,0,0,3,8,2240,5017600,0,0,98133,2240,7560,3,556000.0
4,2.5,1780,3168400,4169,2.0,0,0,3,8,1780,3168400,0,0,98029,1830,4164,6,540000.0
4,2.5,2320,5382400,4254,2.0,0,0,3,8,2320,5382400,0,0,98059,2330,4602,7,423000.0
3,1.75,1590,2528100,14766,1.0,0,0,3,8,1590,2528100,0,0,98007,2040,10190,4,375000.0
3,1.0,990,980100,12696,1.5,0,0,3,7,990,980100,0,0,98168,1260,8937,12,173250.0
3,1.5,2605,6786025,12030,1.0,0,0,3,8,1355,1836025,1250,1562500,98019,1590,15242,2,599900.0
5,2.75,2870,8236900,4461,1.0,0,0,3,7,1650,2722500,1220,1488400,98107,1890,4196,6,646000.0
5,4.75,5180,26832400,17811,2.0,0,2,3,11,4070,16564900,1110,1232100,98065,3960,15103,6,1075000.0
4,2.0,2180,4752400,3870,1.0,0,0,3,7,1020,1040400,1160,1345600,98122,1520,2580,6,558000.0
2,1.0,850,722500,5225,1.0,0,0,3,7,850,722500,0,0,98126,1230,5225,11,354000.0
4,4.0,4050,16402500,9517,2.0,0,0,3,11,3360,11289600,690,476100,98040,3330,9436,1,1195000.0
4,2.0,2250,5062500,4200,1.5,0,0,3,7,1650,2722500,600,360000,98122,1200,3360,3,670000.0
6,4.25,3100,9610000,9378,3.0,0,2,3,11,3100,9610000,0,0,98112,3270,6334,10,1125000.0
2,1.0,1747,3052009,12250,2.5,0,0,4,6,1747,3052009,0,0,98001,1620,10300,8,267500.0
4,2.5,2410,5808100,4708,2.0,0,0,3,8,2410,5808100,0,0,98092,2517,5290,2,299800.0
4,1.75,2070,4284900,9120,1.0,0,0,4,7,1250,1562500,820,672400,98008,1650,8400,4,430000.0
5,1.0,1860,3459600,3040,1.5,0,0,3,7,1530,2340900,330,108900,98103,1910,3600,3,775000.0
3,1.0,950,902500,5214,1.0,0,0,3,7,830,688900,120,14400,98126,1490,7636,1,333000.0
3,2.0,1060,1123600,11765,1.0,0,0,4,6,1060,1123600,0,0,98125,1500,9151,4,336000.0
2,1.0,880,774400,1712,2.0,0,0,4,7,880,774400,0,0,98199,1360,1748,1,323000.0
4,2.5,2550,6502500,56628,2.0,0,0,3,9,2550,6502500,0,0,98027,1870,56628,7,575000.0
2,2.25,1550,2402500,2079,2.0,0,0,3,8,1550,2402500,0,0,98106,1420,1977,12,328000.0
3,1.0,1590,2528100,4600,1.5,0,0,4,7,1290,1664100,300,90000,98117,1770,4350,12,572500.0
3,1.75,1650,2722500,5100,1.0,0,0,5,7,1040,1081600,610,372100,98115,1540,5100,5,600000.0
4,3.0,2430,5904900,7242,2.0,0,0,3,8,2430,5904900,0,0,98038,2430,7242,4,412000.0
3,2.5,1810,3276100,7200,1.0,0,0,5,7,1310,1716100,500,250000,98033,2050,7200,12,827500.0
4,2.5,2890,8352100,17349,2.0,0,0,3,8,2890,8352100,0,0,98023,2330,22356,3,300000.0
3,2.5,1280,1638400,5040,2.0,0,0,4,7,1280,1638400,0,0,98118,1500,5040,11,415000.0
7,2.75,3410,11628100,4056,1.5,0,0,4,8,2130,4536900,1280,1638400,98102,2510,4056,11,750000.0
3,2.75,2220,4928400,4000,2.0,0,0,3,8,1700,2890000,520,270400,98122,1800,4000,7,800000.0
3,1.0,1060,1123600,6000,1.0,0,0,3,8,1060,1123600,0,0,98118,1240,7874,3,420000.0
3,1.5,1120,1254400,8250,1.0,0,0,4,7,1120,1254400,0,0,98056,1320,8400,10,266000.0
4,2.5,2680,7182400,10590,2.0,0,0,3,8,2680,7182400,0,0,98019,2330,5566,10,499000.0
4,1.5,1770,3132900,5750,2.0,0,0,3,7,1770,3132900,0,0,98116,970,5750,6,440000.0
3,2.0,2950,8702500,12196,2.0,0,0,4,7,2310,5336100,640,409600,98166,2320,19844,6,495000.0
2,1.75,1260,1587600,5300,1.0,0,0,4,7,840,705600,420,176400,98103,1280,3000,3,630000.0
3,1.75,1430,2044900,6818,1.0,0,0,5,7,1430,2044900,0,0,98034,1480,7210,8,424000.0
4,2.5,2730,7452900,36183,2.0,0,0,3,9,2730,7452900,0,0,98052,2710,5964,6,760000.0
4,3.5,3270,10692900,15704,2.0,0,0,3,9,2110,4452100,1160,1345600,98074,3020,8582,8,650000.0
4,1.75,1720,2958400,10018,1.0,0,0,5,7,1720,2958400,0,0,98042,1220,10018,5,248500.0
3,1.75,1270,1612900,12420,1.0,0,0,4,7,1270,1612900,0,0,98056,1560,9910,4,379600.0
4,2.5,3260,10627600,10032,1.0,0,0,3,8,1960,3841600,1300,1690000,98125,1802,7249,7,538000.0
4,2.5,2050,4202500,6360,2.0,0,0,3,8,2050,4202500,0,0,98029,2070,7541,6,530000.0
4,2.25,2050,4202500,9720,2.0,0,0,3,8,2050,4202500,0,0,98008,2310,9680,1,545000.0
4,3.0,3580,12816400,35261,1.5,0,0,3,10,3580,12816400,0,0,98072,3540,36750,6,925000.0
4,2.75,1960,3841600,48787,1.5,0,0,4,9,1960,3841600,0,0,98072,1970,36425,12,565000.0
2,1.0,840,705600,3522,1.0,0,0,3,6,840,705600,0,0,98199,1390,4800,5,405100.0
3,1.75,1300,1690000,8800,1.0,0,0,4,8,1300,1690000,0,0,98008,1350,8800,6,502000.0
3,2.25,1260,1587600,3000,2.0,0,0,3,7,1260,1587600,0,0,98029,1630,3042,11,425000.0
3,2.25,1650,2722500,2958,2.0,0,0,3,7,1650,2722500,0,0,98031,1510,3788,6,233500.0
3,2.5,1710,2924100,10341,2.0,0,2,3,7,1710,2924100,0,0,98030,1830,9358,3,287000.0
3,1.0,1180,1392400,8775,1.0,0,0,3,7,1180,1392400,0,0,98002,1300,8100,2,190000.0
3,2.25,2780,7728400,31510,2.0,0,0,3,8,2780,7728400,0,0,98053,2890,36400,11,666000.0
2,1.0,950,902500,3090,1.0,0,0,4,6,950,902500,0,0,98118,1230,4120,12,330000.0
5,3.5,3620,13104400,7821,2.0,0,2,3,10,2790,7784100,830,688900,98040,2690,9757,9,1490000.0
3,2.25,2140,4579600,10256,2.0,0,0,3,8,2140,4579600,0,0,98038,2040,11717,9,393000.0
4,2.75,1920,3686400,4627,1.0,0,0,3,8,1010,1020100,910,828100,98178,1910,7210,9,353000.0
2,1.0,750,562500,6720,1.0,0,0,3,6,750,562500,0,0,98108,920,6720,10,260000.0
3,2.5,2060,4243600,2551,2.0,0,0,3,8,1900,3610000,160,25600,98005,2060,2936,12,680000.0
3,2.25,2380,5664400,11200,1.0,0,0,4,8,2380,5664400,0,0,98004,2010,11200,7,921000.0
2,1.0,750,562500,6380,1.0,0,0,3,7,750,562500,0,0,98125,1690,6495,12,319000.0
3,1.0,1160,1345600,10881,1.0,0,0,2,7,920,846400,240,57600,98074,1280,10843,4,280000.0
3,1.0,1050,1102500,6300,1.0,0,0,3,6,1050,1102500,0,0,98146,740,6300,6,220000.0
3,1.5,1740,3027600,5200,1.0,0,0,4,7,1060,1123600,680,462400,98042,1540,5200,1,219000.0
4,2.75,2050,4202500,7171,1.0,0,0,3,8,1540,2371600,510,260100,98074,1960,7110,8,528000.0
3,1.75,1980,3920400,8100,1.0,0,0,4,7,1310,1716100,670,448900,98133,1450,8212,5,405000.0
3,2.5,1690,2856100,1618,2.0,0,0,3,8,1150,1322500,540,291600,98029,1690,1618,5,372977.0
4,3.25,2320,5382400,5900,1.5,0,2,4,9,2320,5382400,0,0,98144,2320,6240,5,934550.0
3,1.5,2480,6150400,9900,2.0,0,3,3,10,2130,4536900,350,122500,98177,2860,9288,2,1465000.0
4,2.25,2290,5244100,5350,2.0,0,0,4,9,2120,4494400,170,28900,98199,2910,5350,6,975000.0
5,2.5,3180,10112400,13806,2.0,0,0,4,10,3180,10112400,0,0,98033,3180,13798,5,800866.0
7,3.5,3470,12040900,16264,2.0,0,0,4,9,3470,12040900,0,0,98007,3040,13500,4,950000.0
4,3.0,1540,2371600,4140,1.5,0,0,5,7,1540,2371600,0,0,98107,1460,5000,9,624000.0
5,2.25,2800,7840000,8442,2.0,1,4,3,9,2800,7840000,0,0,98075,3220,9156,8,1850000.0
3,1.0,1050,1102500,9876,1.0,0,0,3,7,1050,1102500,0,0,98028,1760,9403,5,310000.0
3,1.75,1480,2190400,6800,1.0,0,0,4,7,1480,2190400,0,0,98055,1500,7900,12,315000.0
3,2.0,1010,1020100,5973,1.0,0,0,5,6,1010,1020100,0,0,98033,1920,6015,8,675000.0
3,1.75,1660,2755600,8208,1.0,0,0,4,8,1660,2755600,0,0,98005,2210,11000,11,490000.0
5,2.25,2760,7617600,6350,1.0,0,0,3,7,1380,1904400,1380,1904400,98126,2060,6342,2,600000.0
2,1.0,1040,1081600,20524,1.0,0,3,3,6,1040,1081600,0,0,98014,1880,38996,9,154000.0
4,1.75,2220,4928400,6500,2.0,0,3,4,8,2220,4928400,0,0,98166,2430,11600,6,480000.0
3,1.0,1270,1612900,7500,1.0,0,0,3,6,1270,1612900,0,0,98198,1250,8000,2,196900.0
3,3.25,2960,8761600,39370,2.0,0,0,3,10,2960,8761600,0,0,98011,2960,56628,8,735000.0
3,2.0,1330,1768900,8748,1.0,0,0,3,7,1330,1768900,0,0,98003,1510,8584,2,205500.0
2,1.75,1210,1464100,1040,2.0,0,0,3,8,1210,1464100,0,0,98029,1210,1090,6,357186.0
4,2.5,2120,4494400,6754,2.0,0,0,3,7,2120,4494400,0,0,98030,2120,6937,1,275000.0
3,1.75,2090,4368100,12026,1.0,0,0,4,7,2090,4368100,0,0,98002,1700,9496,9,248500.0
3,2.5,2680,7182400,7836,2.0,0,0,3,8,2680,7182400,0,0,98092,2340,8040,6,350000.0
4,2.75,1790,3204100,47250,1.0,0,0,3,7,1220,1488400,570,324900,98045,1250,43791,8,390000.0
3,2.75,1950,3802500,12240,1.0,0,0,3,7,1250,1562500,700,490000,98028,1880,12000,7,390000.0
5,2.25,3740,13987600,14913,1.5,0,0,4,9,3740,13987600,0,0,98074,2180,7600,4,660000.0
3,1.75,1140,1299600,8263,1.0,0,0,5,7,1140,1299600,0,0,98155,1140,6770,11,310000.0
3,2.5,2480,6150400,5137,2.0,0,0,3,9,2480,6150400,0,0,98052,2480,6023,6,717000.0
5,2.5,2580,6656400,11250,1.0,0,0,3,7,1410,1988100,1170,1368900,98198,2240,11780,12,260000.0
3,2.0,2290,5244100,5001,1.0,0,0,4,7,1490,2220100,800,640000,98103,1230,5001,4,745000.0
4,2.5,2320,5382400,12042,1.0,0,0,4,7,1320,1742400,1000,1000000,98072,2160,7054,2,470000.0
3,2.5,2530,6400900,8820,2.0,0,0,3,8,2530,6400900,0,0,98031,2340,9472,5,429000.0
4,2.0,1400,1960000,7140,1.0,0,0,3,7,1400,1960000,0,0,98155,1610,10500,4,220000.0
3,3.0,2060,4243600,1850,2.0,0,0,3,8,1400,1960000,660,435600,98119,1910,2951,9,497000.0
3,1.0,1640,2689600,4000,1.5,0,0,5,7,1640,2689600,0,0,98103,2140,4000,7,716100.0
4,1.0,1960,3841600,94525,1.5,0,0,3,6,1960,3841600,0,0,98027,2430,188564,9,371000.0
5,2.75,3000,9000000,25175,1.0,0,0,4,7,1500,2250000,1500,2250000,98027,2170,40523,7,379000.0
3,1.0,1320,1742400,8500,1.0,0,0,4,7,1320,1742400,0,0,98039,2790,10800,3,937500.0
4,2.0,1760,3097600,4500,1.5,0,0,5,7,1760,3097600,0,0,98103,1740,4220,10,720000.0
3,3.25,2130,4536900,2306,2.0,0,1,5,7,1420,2016400,710,504100,98136,1560,4500,4,616000.0
3,2.0,1390,1932100,7120,1.0,0,0,3,7,1390,1932100,0,0,98030,1530,7688,4,259000.0
3,1.75,1400,1960000,3825,1.5,0,0,4,6,1100,1210000,300,90000,98117,1720,5100,5,538000.0
3,2.75,3230,10432900,9576,1.5,0,0,4,8,3230,10432900,0,0,98034,2820,9576,5,605000.0
3,1.0,1110,1232100,7603,1.0,0,0,3,7,1110,1232100,0,0,98034,1260,8094,11,369950.0
3,2.5,1670,2788900,4220,2.0,0,0,3,7,1670,2788900,0,0,98038,1670,4238,4,310000.0
3,1.0,1540,2371600,9450,1.0,0,0,4,7,1540,2371600,0,0,98198,1210,9450,4,227500.0
4,2.25,2090,4368100,7400,1.0,0,0,3,9,1670,2788900,420,176400,98023,2260,8000,11,274000.0
3,2.0,1410,1988100,8088,1.0,0,0,3,7,1410,1988100,0,0,98034,1770,7401,11,410000.0
3,2.0,1370,1876900,78408,1.0,0,0,5,7,1370,1876900,0,0,98042,1620,9690,5,354800.0
4,2.25,1910,3648100,5120,1.0,0,0,3,8,1300,1690000,610,372100,98199,1810,5153,9,650000.0
3,2.0,1678,2815684,13862,1.0,0,0,3,7,1678,2815684,0,0,98030,1550,11753,5,353000.0
3,1.0,960,921600,12745,1.0,0,0,4,6,960,921600,0,0,98038,1160,10488,3,224975.0
2,1.75,2080,4326400,13054,1.0,0,1,3,7,2080,4326400,0,0,98155,2440,13054,5,600000.0
3,2.25,1790,3204100,7700,1.0,0,0,4,7,1340,1795600,450,202500,98034,1610,7350,2,437500.0
3,2.5,2540,6451600,6093,2.0,0,0,3,9,2540,6451600,0,0,98034,2540,5924,5,567000.0
5,1.5,1790,3204100,11656,2.0,0,0,3,7,1790,3204100,0,0,98198,2040,9790,5,225000.0
2,1.0,940,883600,9330,1.0,0,0,3,6,940,883600,0,0,98118,1900,6145,9,255000.0
5,3.75,6810,46376100,7500,2.5,0,0,3,13,6110,37332100,700,490000,98102,2660,7500,3,2479000.0
2,1.0,900,810000,4600,1.0,0,0,3,6,900,810000,0,0,98117,1060,4600,6,370000.0
4,1.75,1900,3610000,8800,1.0,0,0,3,8,1140,1299600,760,577600,98033,2280,8800,4,675000.0
3,1.0,1440,2073600,4268,1.0,0,0,3,7,1040,1081600,400,160000,98108,1370,4268,9,285000.0
3,1.75,2070,4284900,37904,1.0,0,0,4,7,1420,2016400,650,422500,98058,2011,19110,5,310000.0
4,2.5,2240,5017600,7245,1.0,0,0,4,7,1140,1299600,1100,1210000,98034,1740,7350,12,475000.0
4,2.5,3320,11022400,5034,2.0,0,0,4,7,3320,11022400,0,0,98042,2580,4950,5,410000.0
4,2.25,1950,3802500,5950,1.0,0,0,3,8,1330,1768900,620,384400,98109,2600,5593,7,895000.0
3,1.5,1240,1537600,7733,1.0,0,0,3,6,790,624100,450,202500,98125,1130,7733,8,375000.0
4,2.5,1830,3348900,4694,2.0,0,0,3,7,1830,3348900,0,0,98038,1830,5175,4,349000.0
3,1.75,1740,3027600,4400,1.5,0,0,3,8,1740,3027600,0,0,98122,1740,4400,4,650500.0
3,1.75,1410,1988100,15120,1.0,0,0,4,7,1410,1988100,0,0,98004,1880,15120,4,760000.0
4,2.75,2050,4202500,3960,1.0,0,0,4,7,1180,1392400,870,756900,98116,1440,5040,5,480000.0
4,2.75,3220,10368400,16145,2.0,0,0,3,10,3220,10368400,0,0,98075,3200,12921,9,689000.0
3,1.75,1960,3841600,5000,1.0,0,0,5,6,980,960400,980,960400,98108,1790,5000,5,415000.0
3,1.75,1070,1144900,6110,1.0,0,0,4,7,1070,1144900,0,0,98002,1350,6148,4,195000.0
5,2.5,2820,7952400,9956,1.0,0,0,4,7,1410,1988100,1410,1988100,98168,2700,9956,7,318000.0
4,3.0,4060,16483600,35621,1.0,0,0,3,9,2030,4120900,2030,4120900,98092,2950,35259,5,404000.0
2,1.0,800,640000,3090,1.0,0,0,4,6,800,640000,0,0,98118,1400,3090,10,339950.0
3,1.0,1260,1587600,7897,1.0,0,0,3,7,1260,1587600,0,0,98022,1560,8285,11,215000.0
3,2.5,2420,5856400,7423,2.0,0,0,3,8,2420,5856400,0,0,98092,2260,7629,8,339900.0
1,1.5,810,656100,3211,2.0,0,0,4,7,810,656100,0,0,98033,1320,3298,5,285000.0
3,1.0,1600,2560000,5000,1.5,0,0,3,7,1110,1232100,490,240100,98107,1380,5000,7,550000.0
4,1.0,1350,1822500,9000,1.5,0,0,4,7,1350,1822500,0,0,98103,1940,8000,7,430000.0
3,1.0,970,940900,7790,1.0,0,0,3,6,970,940900,0,0,98003,1150,8160,12,219000.0
2,1.5,1780,3168400,4750,1.0,0,0,4,7,1080,1166400,700,490000,98117,1690,5962,8,555000.0
3,2.0,1350,1822500,7686,1.0,0,0,3,7,1350,1822500,0,0,98038,1470,7686,7,233000.0
3,1.75,1840,3385600,19501,1.0,0,0,4,8,1270,1612900,570,324900,98003,1910,12000,4,248000.0
5,2.25,2550,6502500,9200,1.0,0,0,4,8,1580,2496400,970,940900,98166,2090,9200,4,454000.0
4,2.5,1700,2890000,4418,2.0,0,0,3,8,1700,2890000,0,0,98112,2090,4174,3,950000.0
3,2.5,2430,5904900,7857,2.0,0,0,5,8,1730,2992900,700,490000,98055,2160,8740,9,359000.0
5,2.0,2740,7507600,8230,1.5,0,0,3,7,2210,4884100,530,280900,98155,2130,8232,9,407500.0
3,1.5,1560,2433600,7300,1.0,0,0,4,7,1040,1081600,520,270400,98001,1460,7910,5,224000.0
2,1.0,1040,1081600,4590,1.0,0,0,3,7,1040,1081600,0,0,98146,1040,6120,7,210000.0
4,1.75,1820,3312400,9824,1.0,0,0,5,7,1820,3312400,0,0,98042,1410,11013,1,261000.0
3,3.0,1833,3359889,1706,3.0,0,0,3,9,1833,3359889,0,0,98115,1466,1455,8,719000.0
3,2.5,2160,4665600,3738,2.0,0,0,3,8,2160,4665600,0,0,98126,1500,4000,2,440000.0
3,2.75,2100,4410000,10362,2.0,0,0,3,9,1510,2280100,590,348100,98045,2240,11842,5,525000.0
3,1.5,1370,1876900,9720,2.0,0,0,3,7,1370,1876900,0,0,98034,1510,8775,7,375000.0
2,2.5,1414,1999396,1960,2.0,0,0,3,8,1414,1999396,0,0,98006,1414,2511,3,428000.0
5,3.25,4115,16933225,7910,2.0,0,0,3,9,4115,16933225,0,0,98053,3950,6765,11,988830.0
3,1.75,1550,2402500,6225,1.0,0,0,4,7,1550,2402500,0,0,98002,1760,9496,10,199950.0
4,2.25,2100,4410000,3671,1.5,0,0,3,8,1750,3062500,350,122500,98112,1800,4560,10,840000.0
3,1.75,1160,1345600,7006,1.0,0,0,4,7,1160,1345600,0,0,98022,1670,7750,9,285000.0
5,2.5,3597,12938409,4972,2.0,0,0,3,7,3597,12938409,0,0,98001,3193,6000,9,330000.0
3,1.5,1230,1512900,10125,1.0,0,0,3,7,1230,1512900,0,0,98198,1970,10125,1,147500.0
4,2.5,2190,4796100,7125,2.0,0,0,5,8,2190,4796100,0,0,98032,2190,8075,11,320000.0
3,1.75,1040,1081600,9000,1.0,0,0,4,7,1040,1081600,0,0,98027,1750,10878,7,382500.0
5,4.0,4690,21996100,8208,2.0,0,0,3,9,3040,9241600,1650,2722500,98112,3300,8001,3,2048000.0
4,2.25,2270,5152900,10000,1.0,0,0,5,8,1720,2958400,550,302500,98006,2270,10148,8,596000.0
4,2.25,1950,3802500,7280,2.0,0,0,4,8,1950,3802500,0,0,98023,1910,7280,11,220000.0
3,2.5,1880,3534400,6818,2.0,0,0,3,8,1880,3534400,0,0,98031,1970,7000,9,325000.0
4,2.5,2850,8122500,5664,2.0,0,0,3,9,2850,8122500,0,0,98075,2850,5475,3,679950.0
2,1.0,1160,1345600,6911,1.0,0,0,3,7,1160,1345600,0,0,98125,1120,6948,2,175000.0
3,1.75,1370,1876900,10050,1.0,0,1,4,7,1370,1876900,0,0,98023,1720,10050,12,268000.0
4,3.5,3260,10627600,110579,2.0,0,0,3,10,3260,10627600,0,0,98053,3470,97895,9,715000.0
7,2.25,3170,10048900,36384,2.0,0,0,3,8,3170,10048900,0,0,98027,2460,38370,4,600000.0
0,1.0,390,152100,5900,1.0,0,0,2,4,390,152100,0,0,98118,2170,6000,10,228000.0
5,2.5,3450,11902500,35880,2.0,0,0,3,11,3450,11902500,0,0,98052,3450,26820,3,950000.0
2,1.75,1490,2220100,224334,1.0,0,2,3,8,1490,2220100,0,0,98092,2350,213879,6,475000.0
3,1.5,1460,2131600,78408,1.0,0,0,4,7,1460,2131600,0,0,98075,3320,7787,4,700000.0
3,1.75,1300,1690000,20700,1.0,0,0,3,7,1300,1690000,0,0,98024,1930,37638,8,275000.0
3,1.75,1300,1690000,20700,1.0,0,0,3,7,1300,1690000,0,0,98024,1930,37638,3,369500.0
4,2.0,1540,2371600,7575,1.0,0,0,4,7,1040,1081600,500,250000,98032,1720,7575,7,215000.0
4,2.25,2130,4536900,7172,2.0,0,0,4,8,2130,4536900,0,0,98008,1910,7653,4,593450.0
2,1.75,1350,1822500,4614,1.0,0,0,3,8,1350,1822500,0,0,98053,1680,4775,7,498800.0
5,3.25,2450,6002500,6534,2.0,0,0,3,8,1770,3132900,680,462400,98115,1620,6534,12,849000.0
4,2.5,1940,3763600,4875,2.0,0,0,4,9,1940,3763600,0,0,98112,1790,4875,12,1151250.0
5,2.5,2890,8352100,5110,2.0,0,2,3,9,2890,8352100,0,0,98029,3010,5110,7,825000.0
3,1.75,1680,2822400,9769,1.0,0,0,3,8,1340,1795600,340,115600,98058,1730,9686,2,265000.0
4,2.25,1960,3841600,10400,1.0,0,0,4,8,1220,1488400,740,547600,98023,1650,8660,12,285000.0
3,1.75,1590,2528100,7931,1.0,0,0,3,7,1190,1416100,400,160000,98038,1680,7931,12,240000.0
4,1.0,1390,1932100,17739,1.0,0,0,3,7,1390,1932100,0,0,98003,1230,7840,7,261000.0
4,1.75,2440,5953600,7350,1.0,0,0,3,8,1610,2592100,830,688900,98032,2180,7680,6,330000.0
4,2.0,1850,3422500,7560,1.0,0,0,4,7,1540,2371600,310,96100,98032,1620,7658,6,250000.0
4,2.5,2800,7840000,9538,2.0,0,0,3,8,2800,7840000,0,0,98003,1970,7750,7,350000.0
3,2.5,3780,14288400,35273,1.5,0,0,3,10,3780,14288400,0,0,98072,3450,35273,9,930000.0
3,2.0,1910,3648100,8050,1.0,0,0,4,7,1000,1000000,910,828100,98030,1780,7344,10,275000.0
4,2.25,2460,6051600,7620,1.0,0,0,3,7,1230,1512900,1230,1512900,98106,2090,7620,2,325000.0
1,1.0,810,656100,5000,1.0,0,1,3,7,590,348100,220,48400,98106,1920,5000,4,255000.0
3,1.5,1900,3610000,5250,1.0,0,0,4,7,1500,2250000,400,160000,98117,1810,5250,3,562200.0
2,1.75,3490,12180100,88909,1.0,0,3,3,10,2320,5382400,1170,1368900,98006,3490,40185,8,952000.0
3,2.5,2200,4840000,7350,1.0,0,0,5,8,1570,2464900,630,396900,98058,2350,7557,5,365000.0
3,1.5,1190,1416100,11996,1.0,0,0,4,7,1190,1416100,0,0,98077,1190,9756,3,332900.0
3,2.25,2040,4161600,18360,2.0,0,0,4,8,2040,4161600,0,0,98052,2590,21315,4,721000.0
4,2.5,2400,5760000,3986,2.0,0,0,3,8,2400,5760000,0,0,98065,2070,3986,4,487275.0
3,2.5,1670,2788900,5791,2.0,0,0,3,7,1670,2788900,0,0,98055,1610,6034,4,310000.0
2,1.0,990,980100,4800,1.0,0,0,3,6,990,980100,0,0,98118,1700,5400,1,245000.0
3,1.75,2920,8526400,10573,1.0,0,0,4,7,2920,8526400,0,0,98055,1560,10572,4,325000.0
3,1.75,1840,3385600,9401,1.0,0,0,3,8,1840,3385600,0,0,98075,2850,14323,11,550000.0
2,1.0,910,828100,4500,1.5,0,0,4,7,910,828100,0,0,98118,1270,3500,5,350000.0
5,2.5,2950,8702500,72309,2.0,0,0,3,8,2950,8702500,0,0,98058,1480,56192,7,599000.0
3,1.5,1240,1537600,9500,1.0,0,0,4,7,1240,1537600,0,0,98166,1845,10125,11,259950.0
4,2.5,1980,3920400,7264,2.0,0,0,3,7,1980,3920400,0,0,98038,1600,6380,12,240000.0
3,1.0,1200,1440000,10080,1.0,0,0,4,7,1200,1440000,0,0,98042,1230,9800,2,186000.0
3,1.5,1280,1638400,15028,1.0,0,0,3,7,1280,1638400,0,0,98074,1470,13698,2,395000.0
4,2.5,3150,9922500,5757,2.0,0,0,3,9,3150,9922500,0,0,98058,3100,5757,9,475000.0
5,3.5,3500,12250000,10794,2.0,0,0,3,10,3500,12250000,0,0,98075,3110,10837,8,815000.0
3,1.5,1680,2822400,13751,1.0,0,0,4,7,1680,2822400,0,0,98040,1760,13500,9,572000.0
3,2.5,1360,1849600,3188,2.0,0,0,3,7,1360,1849600,0,0,98052,1090,3188,10,419500.0
3,2.25,2110,4452100,7350,1.0,0,0,3,8,1530,2340900,580,336400,98023,2640,7777,9,298700.0
2,1.0,2034,4137156,13392,1.0,1,4,5,7,1159,1343281,875,765625,98070,1156,15961,6,549000.0
3,1.5,1900,3610000,9994,1.0,0,0,3,7,1120,1254400,780,608400,98168,1900,9994,4,278000.0
4,2.0,2380,5664400,4500,1.5,0,0,3,6,1470,2160900,910,828100,98118,1300,4500,12,455000.0
5,3.5,4050,16402500,13495,1.0,0,2,4,9,2230,4972900,1820,3312400,98166,3210,13495,8,925000.0
2,1.5,1120,1254400,1201,3.0,0,0,3,8,1120,1254400,0,0,98103,1370,1298,4,465000.0
4,4.0,2850,8122500,2970,2.0,0,0,3,8,2120,4494400,730,532900,98029,2380,3559,10,620000.0
4,2.25,2360,5569600,7650,1.0,0,0,3,8,1640,2689600,720,518400,98155,2320,11060,4,499900.0
