sqft_living,grade,sqft_above,bathrooms,quartier,view,sqft_basement,bedrooms,waterfront,floors
1340,7,1340,1.0,0,0,0,3,0,1.5
3370,10,1920,2.25,0,4,1450,3,1,1.0
2400,8,2400,2.5,0,0,0,4,0,2.0
3133,9,2533,2.25,0,0,600,4,0,2.0
7120,12,5480,6.0,1,4,1640,5,0,2.0
2740,9,2740,2.5,1,0,0,4,0,2.0
2000,7,1100,2.0,0,0,900,3,0,1.0
1050,7,1050,1.0,1,0,0,2,0,1.0
1260,8,1020,2.25,0,0,240,3,0,2.0
2960,9,2960,2.5,0,0,0,4,0,2.0
3630,11,3630,2.75,0,0,0,5,0,2.0
2230,8,1450,2.25,0,2,780,3,0,1.5
2390,7,1290,1.75,0,0,1100,3,0,1.0
1590,7,1590,2.5,0,0,0,3,0,2.0
2650,9,2650,2.5,0,0,0,3,0,2.0
3540,8,2720,3.0,1,0,820,4,0,2.0
1920,8,1500,1.75,0,0,420,4,0,1.0
2850,7,1930,2.5,0,0,920,5,0,1.0
750,6,750,1.0,0,0,0,2,0,1.0
1800,7,1240,1.5,0,0,560,2,0,1.0
2070,7,1590,2.0,1,1,480,3,0,1.0
1020,7,1020,1.0,0,0,0,3,0,1.0
2750,8,1980,2.75,1,0,770,4,0,1.5
1510,8,1510,2.5,0,0,0,3,0,3.0
2620,9,2620,2.25,0,0,0,4,0,1.0
1580,8,1330,1.75,0,2,250,3,0,1.0
2670,9,2330,2.5,0,0,340,4,0,2.0
1980,7,1980,2.5,0,0,0,4,0,2.0
1620,7,1620,1.75,0,0,0,4,0,1.5
2450,8,2450,2.5,0,0,0,4,0,2.0
3080,9,3080,2.75,0,0,0,5,0,2.0
1010,7,1010,1.0,1,0,0,2,0,1.5
460,4,460,1.0,0,0,0,1,0,1.0
2120,8,2120,2.5,0,0,0,4,0,2.0
1490,8,1490,2.0,0,0,0,3,0,1.0
4420,11,3150,3.25,0,4,1270,4,1,2.0
1740,6,1740,1.75,0,0,0,3,0,1.0
1760,8,1560,2.0,0,1,200,5,0,1.0
1670,8,1670,1.5,0,0,0,3,0,1.0
1140,7,1140,1.5,0,0,0,2,0,3.0
1350,6,1350,1.0,0,0,0,2,0,1.0
1120,7,1120,1.5,0,0,0,3,0,1.0
1060,7,1060,1.0,0,0,0,3,0,1.0
2960,10,2440,3.0,0,2,520,3,0,2.0
1580,7,1140,1.5,0,0,440,3,0,1.0
2620,8,2620,2.75,0,0,0,4,0,2.0
1679,9,1679,1.75,0,0,0,2,0,2.0
1400,7,1400,2.5,0,0,0,3,0,2.0
1410,7,1410,1.75,1,0,0,3,0,1.0
3600,6,2400,1.75,1,0,1200,3,0,2.0
2350,8,2350,1.75,0,2,0,4,0,1.0
2220,8,1110,1.5,1,0,1110,3,0,1.0
2180,7,1090,1.75,0,0,1090,4,0,1.0
1230,7,1230,1.0,0,0,0,3,0,1.0
1010,7,1010,1.0,0,0,0,2,0,1.0
1805,7,1805,2.5,0,0,0,3,0,2.0
1520,7,1520,1.0,0,0,0,3,0,1.0
2080,8,1470,2.75,0,0,610,4,0,1.0
1520,7,1520,1.75,0,0,0,3,0,1.0
1300,6,650,1.75,0,0,650,3,0,1.0
1850,7,1850,2.5,0,0,0,4,0,2.0
2700,8,1670,2.5,0,0,1030,4,0,1.0
1160,8,1040,2.5,0,0,120,2,0,2.0
1810,8,1390,1.75,1,0,420,4,0,1.0
1560,6,1060,2.5,0,0,500,6,0,1.0
2120,8,2120,3.0,0,0,0,4,0,2.0
1860,7,1860,1.0,0,0,0,3,0,1.0
1320,8,1320,2.5,0,0,0,3,0,3.0
1150,6,1150,1.0,0,0,0,3,0,1.0
2810,8,2810,2.5,0,0,0,3,0,2.0
1320,7,1090,1.0,0,0,230,3,0,1.0
1270,7,1270,1.0,0,0,0,3,0,1.0
1580,7,1580,1.75,0,0,0,3,0,1.0
2180,7,1020,2.0,0,0,1160,4,0,1.0
1770,7,1770,1.0,0,0,0,3,0,1.0
1820,6,1190,1.75,0,0,630,4,0,1.0
2080,8,2080,1.75,0,0,0,3,0,1.5
1280,6,1280,1.0,0,0,0,3,0,1.5
1510,8,1510,2.0,0,0,0,3,0,1.5
1070,6,1070,1.0,0,0,0,2,0,1.0
1450,7,1450,1.5,0,0,0,3,0,1.0
1040,7,1040,1.0,0,0,0,3,0,1.0
2240,8,2240,2.5,0,0,0,3,0,2.0
2240,7,2240,2.5,0,0,0,3,0,2.0
1970,8,1300,1.75,1,0,670,3,0,1.0
2640,8,1400,1.75,0,4,1240,5,1,1.0
1509,8,1509,2.5,0,0,0,3,0,3.0
4040,9,2020,2.5,0,3,2020,4,0,1.0
2650,7,2650,3.0,0,0,0,6,0,1.0
2260,8,1460,2.5,0,0,800,4,0,1.0
2170,8,2170,1.75,1,0,0,4,0,1.0
1910,8,1910,2.5,0,0,0,4,0,2.0
860,6,860,1.0,0,0,0,2,0,1.0
1050,7,1050,2.0,0,0,0,3,0,1.0
2840,7,1580,2.25,0,0,1260,3,0,1.0
2490,8,2490,2.5,0,0,0,4,0,2.0
1670,7,1670,2.25,0,0,0,3,0,2.0
2870,8,1840,1.75,0,0,1030,3,0,1.5
1270,7,1270,1.0,0,2,0,3,0,1.5
1560,8,1180,3.5,0,0,380,3,0,2.0
2890,8,1830,2.75,0,0,1060,6,0,1.0
1010,6,1010,1.0,0,0,0,3,0,1.0
1830,7,1830,1.75,0,0,0,3,0,1.0
2170,6,1470,2.0,0,0,700,4,0,1.5
1830,8,1390,2.5,0,0,440,3,0,1.0
2260,8,2260,2.5,0,0,0,4,0,2.0
2020,7,1180,2.0,0,0,840,3,0,1.5
2960,9,2160,2.75,0,3,800,5,0,1.0
2720,8,2720,2.75,0,0,0,4,0,2.0
2130,7,2130,2.5,0,0,0,4,0,2.0
2520,9,2520,2.25,0,0,0,3,0,2.0
1320,8,1320,2.5,0,0,0,2,0,1.0
1540,6,770,2.5,0,0,770,3,0,1.0
3160,9,2460,3.25,0,0,700,4,0,2.0
4780,10,3660,3.0,1,0,1120,5,0,1.0
5490,12,5490,6.0,1,0,0,5,0,2.0
3100,9,3100,2.25,0,0,0,5,0,2.0
1840,7,1540,2.0,0,0,300,5,0,1.0
2670,7,2670,3.0,0,2,0,4,0,2.0
1570,9,1240,2.5,0,0,330,3,0,2.5
1260,7,1260,1.0,0,0,0,4,0,1.5
1500,7,1500,1.75,0,0,0,3,0,1.0
920,6,920,1.0,0,0,0,2,0,1.0
1090,6,1090,1.0,0,0,0,2,0,1.0
1608,8,1608,2.5,0,0,0,3,0,2.0
3210,8,3210,2.25,0,0,0,5,0,1.5
1200,7,1200,1.0,0,0,0,2,0,2.0
1870,7,1200,1.75,0,0,670,4,0,2.0
1970,8,1970,1.75,0,0,0,3,0,1.0
3750,9,3750,2.5,0,0,0,3,0,2.0
2080,7,1680,2.5,0,0,400,4,0,1.0
2520,8,1670,2.5,0,0,850,4,0,2.0
1250,7,1040,1.75,0,0,210,2,0,2.0
3700,9,2890,3.5,0,0,810,5,0,2.0
1970,7,1450,2.25,0,0,520,5,0,1.0
1850,8,1850,1.75,0,0,0,4,0,2.0
930,7,930,1.0,0,0,0,2,0,1.0
2230,7,1230,2.5,0,0,1000,4,0,1.0
1420,7,820,1.0,0,0,600,2,0,1.0
1190,7,1190,1.0,0,0,0,2,0,1.0
1180,7,1180,1.0,0,0,0,2,0,1.0
1770,8,1770,2.5,0,0,0,3,0,2.0
3240,10,3240,2.5,0,2,0,3,0,2.0
2370,8,1440,2.25,0,2,930,4,0,1.0
1578,7,1578,2.5,0,0,0,3,0,2.0
960,7,960,1.0,0,0,0,3,0,1.0
1239,7,1239,2.0,0,0,0,3,0,1.0
3420,9,1710,2.25,0,0,1710,3,0,1.0
1170,7,1170,1.0,0,0,0,4,0,1.5
2208,8,2208,2.0,0,0,0,4,0,3.0
2540,7,2540,2.5,0,0,0,4,0,2.0
2640,8,1640,2.0,1,1,1000,2,0,1.0
2790,8,2790,2.5,0,0,0,4,0,2.0
1890,7,1890,1.5,0,0,0,5,0,1.0
4000,9,4000,4.5,0,0,0,5,0,2.0
2240,8,1270,3.0,0,0,970,4,0,1.5
2530,8,2530,2.5,1,0,0,5,0,2.0
2140,8,1960,2.5,0,0,180,3,0,2.0
1220,7,1220,1.0,0,0,0,3,0,1.5
3730,7,2160,3.0,0,0,1570,5,0,1.5
960,5,960,1.0,0,0,0,3,0,1.0
2520,7,1320,2.75,0,0,1200,6,0,1.0
1090,8,1090,2.0,0,0,0,2,0,3.0
1380,8,1380,3.25,0,0,0,3,0,3.0
2660,8,2660,2.5,0,0,0,3,0,2.0
2060,8,1400,3.0,0,0,660,3,0,2.0
1810,8,1810,2.0,0,0,0,3,0,2.0
2830,9,2830,2.5,0,0,0,4,0,2.0
1810,7,1810,2.0,0,0,0,5,0,1.5
1560,7,1560,1.75,0,0,0,3,0,1.0
1860,7,1240,2.25,0,0,620,3,0,1.0
1140,6,1140,1.0,0,0,0,3,0,1.0
3160,7,1880,2.5,0,0,1280,4,0,1.0
1870,7,1210,2.0,0,0,660,3,0,1.0
1700,7,850,1.75,1,0,850,4,0,1.0
3370,10,3370,2.5,0,0,0,3,0,1.0
800,5,800,1.0,0,0,0,1,0,1.5
1810,8,1810,1.5,1,0,0,4,0,2.0
1010,7,1010,1.0,0,0,0,3,0,1.0
1770,8,1770,2.0,0,0,0,3,0,3.0
5860,10,3690,3.5,1,0,2170,4,0,2.0
1990,7,1990,1.75,0,0,0,5,0,1.0
2090,7,2090,2.75,1,0,0,4,0,2.0
2198,8,2198,2.5,0,2,0,3,0,2.0
1400,7,1150,2.0,0,0,250,3,0,1.0
2738,8,2738,3.5,0,0,0,5,0,2.0
2320,9,2320,3.25,0,2,0,4,0,1.5
2280,7,1280,2.75,0,0,1000,3,0,1.0
1780,8,1400,2.0,0,2,380,3,0,1.0
2870,8,2540,2.5,0,0,330,4,0,2.0
1270,6,1270,1.0,0,0,0,3,0,1.0
980,7,840,1.5,0,0,140,2,0,2.0
1240,7,1240,2.0,0,0,0,2,0,2.0
1290,7,1290,1.75,0,0,0,3,0,1.0
1330,6,1330,1.0,0,0,0,2,0,1.0
1120,7,840,2.0,0,0,280,2,0,2.0
2650,9,1770,2.25,0,3,880,3,0,1.0
3440,10,3440,3.5,1,0,0,4,0,2.0
3390,10,3040,3.5,0,0,350,3,0,2.0
2080,7,1040,2.0,0,0,1040,3,0,1.0
1160,7,1160,1.0,0,0,0,2,0,1.0
5660,10,4100,4.25,0,0,1560,4,0,2.0
1590,7,1590,1.75,0,0,0,3,0,2.0
2506,8,2506,2.5,0,0,0,4,0,2.0
2040,7,1200,2.75,0,0,840,5,0,1.0
2110,8,2110,2.5,0,0,0,4,0,2.0
2360,8,2080,2.25,0,0,280,3,0,2.0
1560,7,1560,2.5,0,0,0,4,0,1.5
2790,8,1650,2.5,0,0,1140,3,0,1.0
2020,7,2020,2.0,0,0,0,4,0,2.0
2820,9,2820,2.5,0,0,0,4,0,2.0
2120,8,2120,1.5,0,0,0,4,0,2.0
3600,10,3000,3.25,0,1,600,4,0,2.0
1640,7,1640,2.5,0,0,0,3,0,2.0
2090,8,1200,1.0,0,2,890,3,0,1.0
1420,8,1180,3.5,0,0,240,3,0,2.0
980,6,980,1.0,0,0,0,2,0,1.0
1590,8,1590,1.75,0,0,0,3,0,1.0
2210,9,2210,2.5,0,0,0,4,0,2.0
2530,8,2070,1.75,0,2,460,4,0,1.5
2260,8,1770,2.5,1,0,490,4,0,1.0
2660,7,1670,1.75,0,0,990,5,0,1.5
950,7,950,1.0,0,0,0,2,0,1.0
1370,6,1370,1.0,0,0,0,4,0,1.5
1500,7,1500,2.5,1,0,0,3,0,2.0
1131,7,1131,1.0,0,0,0,2,0,3.0
1140,6,1140,1.0,0,0,0,4,0,1.5
3150,9,3150,3.0,0,0,0,4,0,2.0
1470,7,1180,2.25,0,0,290,3,0,1.0
2240,7,1120,2.0,0,0,1120,4,0,1.0
4220,11,4220,3.75,0,0,0,5,0,2.0
1280,7,1280,1.0,0,0,0,3,0,1.0
3090,10,3090,2.5,0,0,0,3,0,2.0
2300,7,1400,2.75,0,0,900,5,0,1.0
5190,11,3390,4.5,1,2,1800,5,0,2.0
2540,7,1510,2.25,0,0,1030,5,0,1.5
1860,7,1860,2.5,0,0,0,2,0,2.0
1940,7,1150,2.0,0,0,790,3,0,1.5
1360,6,1360,2.5,0,0,0,2,0,2.0
2670,8,2670,2.75,0,0,0,3,0,2.0
1730,8,1730,2.5,0,4,0,3,1,3.0
1950,9,1950,2.5,1,0,0,3,0,2.0
4620,11,3870,4.0,0,0,750,9,0,2.5
1760,7,1300,1.0,0,4,460,2,1,1.0
1860,8,1860,2.25,0,0,0,3,0,2.0
1460,8,1120,1.75,0,4,340,3,1,2.0
3510,11,3510,3.5,0,0,0,4,0,2.0
1750,8,1750,1.5,0,0,0,3,0,2.0
2350,9,2350,2.5,0,0,0,3,0,1.5
2000,8,2000,2.25,0,0,0,3,0,2.0
2700,9,2700,2.75,0,0,0,2,0,1.0
2310,9,2310,2.5,0,0,0,4,0,2.0
1810,7,1810,1.0,0,0,0,2,0,1.5
3740,10,2000,3.25,0,0,1740,4,0,1.0
2060,8,2060,2.5,0,0,0,4,0,2.0
2020,8,1350,2.25,1,0,670,4,0,1.0
1210,7,1210,1.75,0,0,0,2,0,1.5
1480,7,1480,1.75,0,0,0,3,0,1.0
1590,7,1590,1.0,0,0,0,3,0,1.5
3140,8,2080,2.75,0,0,1060,4,0,1.0
1180,7,1180,1.0,0,0,0,3,0,1.0
2410,8,2410,2.75,0,0,0,4,0,2.0
3510,10,3510,3.5,0,0,0,4,0,2.0
3080,10,2230,3.25,0,0,850,4,0,2.0
800,6,800,1.0,0,0,0,2,0,1.0
1010,7,1010,1.0,0,0,0,3,0,1.0
2810,7,1520,1.75,0,0,1290,5,0,1.0
3520,9,2400,3.5,0,0,1120,5,0,2.0
2180,7,1090,1.75,0,0,1090,3,0,1.0
1030,7,1030,2.0,0,0,0,3,0,1.0
4160,10,4160,3.25,0,0,0,4,0,2.0
2440,9,2440,2.5,0,0,0,4,0,2.0
900,7,900,1.0,0,0,0,2,0,2.0
1820,6,1820,1.75,0,0,0,3,0,1.0
1400,7,1400,2.5,0,0,0,3,0,2.0
3740,9,2860,3.5,0,0,880,5,0,2.0
1990,8,1990,2.5,0,0,0,3,0,2.0
2730,8,1550,2.75,0,0,1180,4,0,1.5
1450,7,1450,2.25,0,0,0,4,0,1.0
1800,7,1800,3.0,0,0,0,4,0,2.0
2240,8,2100,2.75,0,0,140,3,0,2.0
1030,6,1030,1.0,0,0,0,2,0,1.5
3560,10,3560,2.5,1,0,0,4,0,2.0
2520,7,1500,2.5,0,0,1020,5,0,1.0
2740,8,2740,2.5,0,0,0,4,0,2.0
1750,8,1750,2.5,0,0,0,3,0,2.0
2590,7,1790,2.0,0,0,800,3,0,1.5
1400,7,1400,1.75,0,0,0,3,0,1.0
2640,9,2640,2.5,0,0,0,3,0,2.0
2650,8,1680,2.5,0,0,970,3,0,1.0
1400,7,1400,1.0,0,0,0,3,0,1.0
1870,9,1870,1.75,0,0,0,3,0,1.0
1200,7,1200,2.25,0,0,0,3,0,2.0
1580,7,1100,1.0,0,0,480,3,0,1.0
3180,8,1810,2.5,0,0,1370,3,0,1.0
2570,11,2570,2.5,0,0,0,3,0,2.0
1690,7,1690,2.5,0,0,0,3,0,2.0
2070,7,1450,2.0,0,0,620,3,0,1.0
2210,7,1210,2.5,0,0,1000,4,0,1.0
1280,8,1280,2.5,0,0,0,3,0,3.0
2313,9,2313,2.5,0,0,0,3,0,2.0
3280,7,1910,2.75,0,0,1370,6,0,1.0
1000,7,1000,1.0,0,0,0,3,0,1.0
1150,6,1150,1.0,0,0,0,3,0,1.0
2090,7,1280,2.25,0,0,810,3,0,1.0
3120,8,3120,2.25,0,0,0,5,0,2.0
1710,8,1710,1.75,1,0,0,3,0,1.0
1390,7,1390,1.0,0,0,0,4,0,1.5
3560,9,3560,2.5,0,0,0,4,0,2.0
2550,8,2550,2.5,0,0,0,4,0,2.0
1470,7,1470,1.5,0,0,0,3,0,1.0
2200,8,1570,2.75,0,3,630,3,0,1.0
2340,9,2340,2.75,1,0,0,3,0,1.0
1190,6,1190,1.75,0,0,0,3,0,1.0
2320,7,1720,2.0,0,0,600,4,0,1.0
2640,7,1840,2.5,0,0,800,5,0,1.5
1200,7,1200,1.75,0,0,0,3,0,1.0
860,6,860,1.0,0,0,0,3,0,1.0
2700,7,1510,1.75,0,0,1190,3,0,1.0
770,6,770,1.0,0,0,0,2,0,1.0
1800,8,1200,1.75,0,0,600,3,0,1.0
1760,8,1760,2.75,0,0,0,2,0,2.0
2880,8,2140,2.5,0,0,740,4,0,1.0
1290,7,1290,1.75,0,0,0,3,0,1.0
1990,7,1080,2.0,0,0,910,4,0,1.0
1760,7,1760,2.5,0,0,0,3,0,2.0
1770,7,1100,2.0,0,3,670,3,0,1.0
1980,8,1590,2.0,0,0,390,3,0,1.5
4110,9,2630,3.25,1,0,1480,3,0,2.0
3560,9,3560,3.25,0,4,0,6,0,2.0
1260,7,1120,1.0,0,0,140,2,0,1.5
1520,7,1520,2.5,0,0,0,3,0,2.0
1870,7,1440,2.25,0,0,430,3,0,1.0
960,7,960,1.0,0,0,0,3,0,1.0
1430,6,1430,1.75,0,0,0,4,0,1.0
1840,7,1220,1.75,0,0,620,4,0,1.0
2520,8,1550,3.0,0,0,970,5,0,1.0
3000,8,3000,2.75,0,0,0,4,0,1.0
1560,8,1560,2.0,0,0,0,3,0,3.0
910,7,910,1.0,0,0,0,3,0,1.0
2290,9,1610,3.0,0,1,680,4,0,2.0
1960,8,1290,2.5,0,1,670,4,0,1.0
830,6,830,1.0,0,0,0,2,0,1.0
1540,7,1090,1.0,0,0,450,3,0,1.0
2650,9,2400,1.5,1,0,250,4,0,2.0
1390,7,960,1.0,0,0,430,2,0,1.0
2590,8,2590,2.5,0,0,0,4,0,2.0
2090,7,1200,1.75,0,2,890,3,0,1.0
1050,6,1050,1.0,0,0,0,3,0,1.0
1240,7,1240,1.5,0,0,0,3,0,1.0
2260,9,2260,2.5,0,0,0,4,0,2.0
2910,9,2910,2.5,1,0,0,4,0,2.0
2641,7,2641,2.5,0,0,0,4,0,2.0
960,7,960,1.5,0,0,0,2,0,2.0
1740,7,1210,2.25,0,0,530,3,0,1.0
2074,8,2074,2.5,0,0,0,3,0,2.0
2510,9,2510,3.25,0,0,0,4,0,2.0
1430,8,1160,3.25,0,0,270,3,0,2.0
2040,7,2040,2.5,0,0,0,4,0,2.0
970,7,970,1.75,0,0,0,2,0,1.0
1930,8,1930,2.0,0,0,0,4,0,1.5
2040,7,1280,1.5,0,0,760,3,0,1.0
2180,7,2180,2.25,0,0,0,5,0,2.0
1510,7,1510,2.0,0,0,0,3,0,2.0
2540,8,1320,2.25,0,0,1220,3,0,1.0
1400,7,1400,1.0,0,0,0,4,0,1.5
2860,8,2860,2.5,0,0,0,3,0,2.0
1790,8,1390,3.5,0,0,400,3,0,3.0
3740,9,2540,3.25,1,0,1200,5,0,2.0
1020,6,1020,1.0,0,0,0,2,0,1.0
1670,7,1150,2.0,0,0,520,3,0,1.0
1550,7,1550,1.0,0,0,0,2,0,1.5
2460,8,1680,2.75,0,1,780,4,0,1.0
1130,7,960,1.0,0,0,170,3,0,1.0
1470,7,1470,1.75,0,0,0,3,0,1.0
1650,7,1650,1.0,0,0,0,4,0,1.0
2280,9,2280,2.5,0,0,0,3,0,2.0
1820,8,1720,2.0,0,0,100,3,0,1.5
2690,7,2690,4.5,0,0,0,4,0,1.5
1500,7,1500,2.5,0,0,0,3,0,2.0
2240,9,2240,2.25,1,0,0,4,0,2.0
2717,8,2717,2.5,0,0,0,4,0,2.0
2790,9,2480,2.5,0,0,310,4,0,2.0
1340,7,1340,1.75,0,0,0,3,0,1.0
2920,10,2030,2.5,0,3,890,4,0,1.0
4570,11,4570,2.5,0,2,0,4,0,2.0
2770,9,2770,2.5,0,0,0,4,0,2.0
2100,7,1060,1.75,0,0,1040,5,0,1.0
2970,9,1770,2.5,0,0,1200,3,0,1.0
1570,8,1570,1.5,0,0,0,3,0,2.0
730,7,730,1.0,0,0,0,1,0,1.0
3730,9,2960,3.0,0,0,770,3,0,1.0
3180,9,3180,2.5,0,0,0,4,0,2.0
3230,9,3230,3.0,0,0,0,4,0,2.0
1470,7,1470,1.75,0,0,0,3,0,1.5
3990,9,2710,3.5,0,0,1280,5,0,2.0
1950,7,1050,1.75,0,0,900,5,0,1.0
1900,7,1200,2.0,0,0,700,6,0,1.0
4500,13,4500,2.5,1,0,0,4,0,1.0
2790,9,2790,2.5,0,0,0,4,0,2.0
3600,9,3600,2.5,0,0,0,5,0,2.0
1360,7,1360,1.5,0,0,0,3,0,2.0
3160,8,1580,2.5,0,3,1580,4,0,1.0
809,7,809,2.5,0,0,0,2,0,2.0
2600,10,1930,2.0,0,4,670,3,0,2.0
3290,8,3290,1.75,0,0,0,5,0,1.5
2280,9,2280,2.5,0,0,0,3,0,2.0
2940,8,1590,1.75,0,2,1350,3,0,1.0
2550,7,2550,2.5,0,2,0,4,0,2.0
1330,7,930,1.0,0,0,400,3,0,1.0
1600,7,1600,1.0,0,0,0,4,0,1.5
840,7,840,1.0,0,0,0,2,0,1.0
2620,8,2620,2.5,0,0,0,4,0,2.0
2220,7,2220,1.75,0,0,0,3,0,1.5
1740,8,1740,3.0,0,0,0,3,0,3.0
3240,9,3240,3.25,0,0,0,4,0,2.0
1310,6,1310,2.0,0,0,0,3,0,1.0
1620,7,1180,2.0,0,0,440,3,0,1.0
1680,8,1680,1.75,0,0,0,4,0,1.0
3240,9,3240,1.0,0,0,0,5,0,2.0
6200,11,5050,4.5,1,1,1150,5,0,3.0
1450,7,1450,1.75,0,0,0,3,0,1.0
3510,8,1850,2.25,1,2,1660,5,0,1.0
2060,7,1030,2.0,0,0,1030,4,0,1.0
840,6,840,1.0,0,0,0,3,0,1.0
1264,8,1264,2.25,0,0,0,3,0,2.0
3450,9,1960,3.0,0,4,1490,3,0,1.0
3550,8,2960,2.25,0,0,590,6,0,1.0
1670,8,1350,3.0,0,0,320,4,0,2.0
2960,9,1950,4.0,0,0,1010,7,0,2.0
2140,8,2140,2.5,1,0,0,3,0,1.0
1700,7,1000,2.0,0,0,700,5,0,1.0
1300,7,1300,1.5,0,2,0,2,0,1.0
740,5,740,1.0,0,0,0,2,0,1.0
1300,7,1300,2.5,0,0,0,3,0,2.0
1060,7,1060,1.0,0,0,0,3,0,1.0
1970,7,1090,2.5,0,0,880,3,0,2.0
1320,7,1320,1.5,0,0,0,3,0,1.0
4300,10,2910,3.25,0,3,1390,5,0,2.0
1660,7,1660,1.75,0,0,0,3,0,1.0
1010,8,710,2.25,0,0,300,2,0,2.0
1060,6,1060,1.0,0,0,0,2,0,1.5
1320,8,1320,1.5,1,0,0,3,0,1.0
950,6,950,1.0,0,0,0,3,0,1.0
1970,8,1030,2.0,0,0,940,4,0,1.0
2030,7,1330,2.5,0,0,700,5,0,1.0
3890,11,3060,4.5,0,3,830,4,0,2.0
1340,7,1340,1.5,0,0,0,3,0,1.5
2250,8,1460,2.25,0,0,790,3,0,1.0
2531,8,2531,2.5,0,0,0,4,0,2.0
670,6,670,1.0,0,0,0,1,0,1.0
2650,8,2650,2.5,0,0,0,4,0,2.0
1720,7,1200,1.0,0,0,520,4,0,1.5
1540,6,1540,1.75,0,0,0,3,0,1.0
3500,7,3500,4.5,0,0,0,6,0,2.0
1310,7,1310,1.0,0,0,0,3,0,1.0
2025,7,2025,2.5,0,0,0,5,0,2.0
1400,5,1400,1.0,0,0,0,3,0,1.5
880,6,780,1.0,0,0,100,2,0,1.0
2030,7,1630,2.5,0,0,400,4,0,1.5
2160,8,1660,3.5,0,0,500,4,0,2.0
1560,6,1560,1.75,1,4,0,3,1,1.5
1540,7,1190,1.5,0,0,350,3,0,1.0
2620,8,2620,2.5,0,0,0,4,0,2.0
2760,9,2760,2.5,0,0,0,4,0,2.0
1610,8,1610,2.5,0,0,0,3,0,2.0
1530,7,1270,2.5,0,0,260,3,0,1.0
1190,7,990,1.0,0,0,200,3,0,1.0
3000,8,2470,2.0,0,2,530,3,0,2.0
1650,7,1150,1.75,0,0,500,4,0,1.0
1490,7,1490,1.0,0,0,0,4,0,1.5
910,7,910,1.0,0,0,0,2,0,1.5
1040,7,1040,1.0,1,0,0,3,0,1.0
1300,7,1300,1.0,0,0,0,3,0,1.0
1380,8,1140,2.25,0,0,240,3,0,2.0
2650,8,2650,2.5,0,0,0,3,0,2.0
2730,9,2730,2.5,0,0,0,3,0,2.0
2940,9,2940,2.25,1,0,0,4,0,2.0
1250,7,1250,1.75,0,0,0,3,0,1.0
3220,9,2900,3.5,1,0,320,5,0,2.0
3010,9,2240,2.75,0,2,770,4,0,2.0
3520,10,3520,2.5,0,0,0,4,0,2.0
910,6,910,1.0,0,0,0,2,0,1.0
2140,9,1900,1.5,0,0,240,3,0,2.0
1400,6,1400,1.0,0,0,0,4,0,1.5
1160,7,1160,1.0,0,0,0,3,0,1.0
1350,7,1350,1.75,1,0,0,2,0,2.0
1690,7,1550,2.0,0,0,140,4,0,1.5
3150,9,3000,2.75,0,0,150,3,0,2.0
1100,7,1100,1.0,0,0,0,3,0,1.0
2480,9,1820,2.5,1,0,660,4,0,1.0
1660,7,1660,2.5,0,0,0,3,0,2.0
3060,9,3060,2.5,0,0,0,4,0,2.0
2210,8,1730,2.25,0,2,480,3,0,1.0
1570,8,1180,2.25,0,0,390,3,0,1.0
2360,8,1780,2.5,0,0,580,4,0,1.0
1690,7,1690,1.75,0,0,0,3,0,1.0
1490,6,1490,2.0,0,0,0,3,0,2.0
1960,7,1320,0.75,0,4,640,4,1,1.0
1370,7,1370,1.0,0,0,0,3,0,1.0
2270,7,1170,1.0,0,0,1100,3,0,1.0
2240,8,2240,2.5,0,0,0,4,0,2.0
700,7,700,1.0,0,0,0,2,0,1.0
2080,7,1190,1.5,0,0,890,3,0,1.0
2650,11,2650,2.5,0,0,0,4,0,2.0
2300,8,1700,2.75,0,0,600,3,0,2.0
1050,6,1050,1.0,0,0,0,3,0,1.0
1900,7,1130,1.75,0,0,770,3,0,1.0
1550,6,1550,1.75,0,3,0,4,0,1.0
2920,9,2120,3.25,0,1,800,5,0,2.0
1320,7,1320,1.75,0,0,0,3,0,1.0
2330,7,1190,2.0,0,0,1140,5,0,1.0
2040,7,1020,1.75,0,0,1020,3,0,1.0
2090,7,2090,2.0,1,0,0,4,0,1.0
1680,6,1680,1.0,0,0,0,4,0,1.5
3370,9,3370,2.25,1,2,0,3,0,2.0
2370,8,2370,2.5,0,0,0,4,0,2.0
2240,8,1770,2.25,0,0,470,4,0,2.0
3040,9,2420,3.5,0,0,620,4,0,2.0
2110,9,2110,2.5,0,0,0,3,0,2.0
2450,7,1980,1.75,0,0,470,3,0,1.0
3790,9,3790,3.5,0,0,0,4,0,2.5
1940,7,1480,1.75,0,1,460,3,1,1.0
1322,7,1322,2.5,0,0,0,3,0,2.0
2400,8,2400,2.25,0,0,0,4,0,1.5
2040,7,1250,2.5,0,0,790,4,0,1.0
1440,7,1440,2.25,0,0,0,3,0,2.0
890,6,890,2.0,0,0,0,2,0,1.0
2382,8,2382,2.5,0,0,0,4,0,2.0
2100,8,2100,2.25,1,0,0,4,0,2.0
1680,7,1240,2.5,0,0,440,3,0,1.0
1690,8,1690,1.75,0,0,0,3,0,1.0
3030,10,3030,2.5,0,0,0,3,0,2.0
970,7,970,1.0,0,0,0,3,0,1.0
1860,7,1860,2.5,0,0,0,3,0,1.0
2920,8,1520,2.75,1,0,1400,5,0,1.0
1200,7,1200,1.5,0,0,0,3,0,1.0
